"1",1,2.113945,76
"2",2.113945,2.804991,77
"3",2.804991,3.205483,79
"4",3.205483,3.896528,77
"5",3.896528,4.257757,79
"6",4.257757,4.948802,77
"7",4.948802,5.31003,79
"8",5.31003,5.757639,77
"9",6.04034,6.330893,68
"10",6.330893,6.43476,73
"11",6.43476,7.122142,77
"12",7.122142,7.433163,78
"13",7.433163,7.819978,79
"14",7.819978,8.112704,80
"15",8.112704,8.444633,81
"16",8.444633,8.779177,82
"17",8.779177,9.103265,83
"18",9.103265,9.450877,84
"19",9.450877,9.798488,85
"20",9.798488,9.950078,87
"21",9.950078,10.135645,85
"22",10.135645,10.271553,84
"23",10.271553,10.475415,82
"24",10.475415,11.160184,80
"25",11.160184,11.518249,78
"26",11.518249,12.203018,77
"27",12.203018,12.568924,78
"28",12.568924,13.243238,77
"29",13.243238,13.624826,78
"30",13.624826,15.537403,77
"31",15.537403,16.243854,75
"32",16.243854,16.336504,74
"33",16.336504,16.482233,75
"34",16.482233,17.180216,74
"35",17.180216,17.839912,80
"36",17.839912,18.200331,79
"37",18.200331,18.850373,75
"38",18.850373,19.236536,74
"39",19.236536,19.854398,80
"40",19.854398,20.214817,79
"41",20.214817,20.890603,75
"42",20.890603,21.244586,74
"43",21.244586,21.98795,75
"44",21.98795,22.354806,74
"45",22.354806,22.660518,55
"46",22.660518,22.811766,60
"47",22.811766,23.503642,63
"48",23.503642,23.873715,65
"49",23.873715,24.539847,67
"50",24.539847,24.89383,68
"51",24.89383,25.572834,70
"52",25.572834,26.222876,75
"53",26.222876,26.541461,74
"54",26.541461,26.876136,73
"55",26.876136,27.526177,72
"56",27.526177,28.192309,77
"57",28.192309,28.50124,76
"58",28.50124,28.835915,75
"59",28.835915,29.482739,74
"60",29.482739,30.14887,80
"61",30.14887,30.54147,79
"62",30.54147,30.847183,78
"63",30.847183,31.168986,77
"64",31.168986,31.48757,76
"65",31.48757,32.050725,75
"66",32.050725,32.224499,74
"67",32.224499,32.562392,72
"68",32.562392,32.935683,71
"69",32.935683,33.328283,72
"70",35.136815,35.522978,75
"71",35.522978,35.828691,74
"72",36.224508,36.572055,75
"73",36.572055,37.157736,74
"74",39.259109,39.896279,80
"75",39.896279,40.04109,77
"76",40.04109,40.221299,74
"77",40.221299,40.391855,71
"78",40.391855,40.729748,72
"79",44.407954,45.44416,76
"80",45.44416,46.132818,77
"81",46.132818,46.496455,79
"82",46.496455,47.194767,77
"83",47.194767,47.555186,79
"84",47.555186,48.237408,77
"85",48.237408,48.639662,79
"86",48.639662,49.054787,77
"87",49.334756,49.62116,68
"88",49.62116,49.749882,73
"89",49.749882,50.441773,77
"90",50.441773,50.786087,78
"91",50.786087,51.085364,79
"92",51.085364,51.391076,80
"93",51.391076,51.745059,81
"94",51.745059,52.057208,82
"95",52.057208,52.375793,83
"96",52.375793,52.73943,84
"97",52.73943,53.086977,85
"98",53.086977,53.251097,87
"99",53.251097,53.39269,85
"100",53.39269,53.565588,84
"101",53.565588,53.759545,82
"102",53.759545,54.425677,80
"103",54.425677,54.798968,78
"104",54.798968,55.506935,77
"105",55.506935,55.877008,78
"106",55.877008,56.588192,77
"107",56.588192,56.935739,78
"108",56.935739,58.856902,77
"109",58.856902,59.527846,75
"110",59.527846,59.630657,74
"111",59.630657,59.776305,75
"112",59.776305,60.477634,74
"113",60.477634,61.145403,80
"114",61.145403,61.50607,79
"115",61.50607,62.198836,75
"116",62.198836,62.54879,74
"117",62.54879,63.241557,80
"118",63.241557,63.602224,79
"119",63.602224,64.309274,75
"120",64.309274,64.669941,74
"121",64.669941,65.424594,75
"122",65.424594,65.748371,74
"123",65.748371,66.048332,55
"124",66.048332,66.180457,60
"125",66.180457,66.826801,63
"126",66.826801,67.223177,65
"127",67.223177,67.894518,67
"128",67.894518,68.265898,68
"129",68.265898,68.965806,70
"130",68.965806,69.679998,75
"131",69.679998,70.019239,74
"132",70.019239,70.351339,73
"133",70.351339,71.054818,72
"134",71.054818,71.704732,77
"135",71.704732,71.99398,76
"136",71.99398,72.347505,75
"137",72.347505,73.047413,74
"138",73.047413,73.729467,80
"139",73.729467,74.04014,79
"140",74.04014,74.397236,78
"141",74.397236,74.693626,77
"142",74.693626,75.025725,76
"143",75.025725,75.56137,75
"144",75.56137,75.739917,74
"145",75.739917,76.057733,72
"146",76.057733,76.393403,71
"147",76.393403,76.846915,72
"148",78.343148,78.678818,75
"149",78.678818,79.103762,74
"150",79.39301,79.76439,75
"151",79.76439,80.459417,74
"152",82.320036,82.914802,80
"153",82.914802,83.078427,77
"154",83.078427,83.234261,74
"155",83.234261,83.403081,71
"156",83.403081,83.847208,72
