@relation 'arff/1train.arff-weka.filters.unsupervised.attribute.Remove-R4-12,45-49'

@attribute duration_beats numeric
@attribute pitch numeric
@attribute duration_s numeric
@attribute prev_dur_beats numeric
@attribute prev_pitch numeric
@attribute prev_dur_s numeric
@attribute interval_prev numeric
@attribute next_dur_beats numeric
@attribute next_pitch numeric
@attribute next_dur_s numeric
@attribute interval_next numeric
@attribute pitch_in_oct {0,1,2,3,4,5,6,7,8,9,10,11}
@attribute pitch_in_key {0,1,2,3,4,5,6,7,8,9,10,11}
@attribute tonic_chord_tone {0,1}
@attribute dominant_chord_tone {0,1}
@attribute prob_chord_I numeric
@attribute prob_chord_ii numeric
@attribute prob_chord_iii numeric
@attribute prob_chord_IV numeric
@attribute prob_chord_V numeric
@attribute prob_chord_vi numeric
@attribute prob_chord_vii numeric
@attribute chord {0,1,2,3,4,5,6}
@attribute pitch_in_chord {0,1,2,3,4,5,6,7,8,9,10,11}
@attribute current_chord_tone {0,1}
@attribute nar_rd numeric
@attribute nar_rr numeric
@attribute nar_id numeric
@attribute nar_cl numeric
@attribute nar_pr numeric
@attribute nar_co numeric
@attribute beat_in_measure numeric
@attribute metric_strength {0,1,2,3}
@attribute phrase_num numeric
@attribute velocity numeric

@data
0.5,72,0.106864,0.5,71,0.106864,1,0.5,74,0.106864,2,0,9,1,0,0,0.375,0.25,0.25,0.375,0.25,0.375,1,7,1,0,1.5,1,1,1,1,2,2,0,10
0.5,74,0.106864,0.5,72,0.106864,2,0.5,76,0.106864,2,2,11,0,1,0,0.375,0.25,0.25,0.375,0.25,0.375,1,9,0,0,0,1,0,2,4.2,2.5,0,0,22.24405
0.5,76,0.106864,0.5,74,0.106864,2,0.5,78,0.106864,2,4,1,0,0,0,0.375,0.25,0.25,0.375,0.25,0.375,1,11,0,0,0,1,0,2,4.2,3,1,0,30.52978
0.5,78,0.106864,0.5,76,0.106864,2,1.5,74,0.320591,-4,6,3,0,0,0,0.375,0.25,0.25,0.375,0.25,0.375,1,1,0,0,0,1,0,2,4.2,3.5,0,0,40.25859
1.5,74,0.320591,0.5,78,0.106864,-4,0.5,81,0.106864,7,2,11,0,1,0,0.375,0.25,0.25,0.375,0.25,0.375,1,9,0,0,1.5,1,1,4,7.2,0.5,0,0,37.33609
0.5,81,0.106864,1.5,74,0.320591,7,1,82,0.213727,1,9,6,0,0,0.25,0,0.5,0,0.5,0,0.25,2,2,0,0,0,0,1,7,9.2,0.5,0,0,55.9984
1,82,0.213727,0.5,81,0.106864,1,1,61,0.213727,-21,10,7,1,1,0.25,0,0.5,0,0.5,0,0.25,2,3,1,-1,0,1,1,1,1,1,1,0,29.88013
1,61,0.213727,1,82,0.213727,-21,1,62,0.213727,1,1,10,0,0,0.25,0,0.5,0,0.5,0,0.25,2,6,0,0,0,0,1,21,7.8,2,2,0,55.01806
1,62,0.213727,1,61,0.213727,1,1,62,0.213727,0,2,11,0,1,0.25,0,0.5,0,0.5,0,0.25,2,7,1,0,0,0,2,1,1,3,1,0,46.31346
1,62,0.213727,1,62,0.213727,0,1,55,0.213727,-7,2,11,0,1,0.5,0,1,0,0.5,0.5,0.5,2,7,1,0,1.5,1,1,0,10,0,3,0,42.26696
1,55,0.213727,1,62,0.213727,-7,0.5,79,0.106864,24,7,4,1,0,0.5,0,1,0,0.5,0.5,0.5,2,0,1,0,0,0,1,7,9.2,1,1,0,34.66121
0.5,79,0.106864,1,55,0.213727,24,0.5,75,0.106864,-4,7,4,1,0,1,0,0.5,0.5,0,1,0,0,4,1,0,0,0,1,24,10,3,1,0,16.15704
0.5,75,0.106864,0.5,79,0.106864,-4,1,77,0.213727,2,3,0,1,0,1,0,0.5,0.5,0,1,0,0,0,1,1,0,1,2,4,7.2,3.5,0,0,10
1,77,0.213727,0.5,75,0.106864,2,0.5,72,0.106864,-5,5,2,0,1,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,0,1,0,1.5,1,1,2,4.2,0,3,0,10
0.5,72,0.106864,1,77,0.213727,-5,0.5,71,0.106864,-1,0,9,1,0,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,7,1,0,0,0,1,5,8,1,1,0,13.0278
0.5,71,0.106864,0.5,72,0.106864,-1,0.5,72,0.106864,1,11,8,0,0,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,6,0,0,0,0,1,1,1,1.5,0,0,13.67921
0.5,72,0.106864,0.5,71,0.106864,1,0.5,74,0.106864,2,0,9,1,0,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,7,1,0,1.5,1,1,1,1,2,2,0,10.17743
0.5,74,0.106864,0.5,72,0.106864,2,0.5,75,0.106864,1,2,11,0,1,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,9,0,0,0,1,0,2,4.2,2.5,0,0,15.90953
0.5,75,0.106864,0.5,74,0.106864,1,0.5,76,0.106864,1,3,0,1,0,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,10,0,0,0,1,0,1,1,3,1,0,15.39336
0.5,76,0.106864,0.5,75,0.106864,1,1.5,74,0.320591,-2,4,1,0,0,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,11,0,0,1.5,1,0,1,1,3.5,0,0,27.15522
1.5,74,0.320591,0.5,76,0.106864,-2,0.5,78,0.106864,4,2,11,0,1,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,9,0,0,1.5,1,1,2,4.2,0.5,0,0,18.08407
0.5,78,0.106864,1.5,74,0.320591,4,1,79,0.213727,1,6,3,0,0,0.75,0,0.75,0,0,0.75,0,0,3,0,0,1.5,1,1,4,7.2,0.5,0,0,33.35941
1,79,0.213727,0.5,78,0.106864,1,1,79,0.213727,0,7,4,1,0,0.75,0,0.75,0,0,0.75,0,0,4,1,0,0,1,0,1,1,1,1,0,15.61299
1,79,0.213727,1,79,0.213727,0,1,79,0.213727,0,7,4,1,0,0.75,0,0.75,0,0,0.75,0,0,4,1,0,1.5,1,1,0,10,2,2,0,39.78195
1,79,0.213727,1,79,0.213727,0,1,79,0.213727,0,7,4,1,0,0.75,0,0.75,0,0,0.75,0,0,4,1,0,1.5,1,0,0,10,3,1,0,69.52124
1,79,0.213727,1,79,0.213727,0,3,79,0.641182,0,7,4,1,0,1,0,1,0,0,1,0,0,4,1,0,1.5,1,0,0,10,0,3,0,67.93395
3,79,0.641182,1,79,0.213727,0,0.5,79,0.106864,0,7,4,1,0,1,0,1,0,0,1,0,0,4,1,0,1.5,1,0,0,10,1,1,0,65.38369
0.5,79,0.106864,3,79,0.641182,0,0.5,75,0.106864,-4,7,4,1,0,1,0,0.5,0.5,0,1,0,0,4,1,0,1.5,1,0,0,10,3,1,0,17.44864
0.5,75,0.106864,0.5,79,0.106864,-4,1,77,0.213727,2,3,0,1,0,1,0,0.5,0.5,0,1,0,0,0,1,0,0,0,1,4,7.2,3.5,0,0,12.48973
1,77,0.213727,0.5,75,0.106864,2,0.5,72,0.106864,-5,5,2,0,1,0,0.375,0.25,0.25,0.375,0.25,0.375,1,0,1,0,1.5,1,1,2,4.2,0,3,0,16.07923
0.5,72,0.106864,1,77,0.213727,-5,0.5,71,0.106864,-1,0,9,1,0,0,0.375,0.25,0.25,0.375,0.25,0.375,1,7,1,0,0,0,1,5,8,1,1,0,20.4214
0.5,71,0.106864,0.5,72,0.106864,-1,0.5,72,0.106864,1,11,8,0,0,0,0.375,0.25,0.25,0.375,0.25,0.375,1,6,0,0,0,0,1,1,1,1.5,0,0,25.71661
0.5,72,0.106864,0.5,71,0.106864,1,0.5,74,0.106864,2,0,9,1,0,0,0.375,0.25,0.25,0.375,0.25,0.375,1,7,1,0,1.5,1,1,1,1,2,2,0,25.21815
0.5,74,0.106864,0.5,72,0.106864,2,0.5,76,0.106864,2,2,11,0,1,0,0.375,0.25,0.25,0.375,0.25,0.375,1,9,0,0,0,1,0,2,4.2,2.5,0,0,45.64432
0.5,76,0.106864,0.5,74,0.106864,2,0.5,78,0.106864,2,4,1,0,0,0,0.375,0.25,0.25,0.375,0.25,0.375,1,11,0,0,0,1,0,2,4.2,3,1,0,84.37133
0.5,78,0.106864,0.5,76,0.106864,2,1.5,74,0.320591,-4,6,3,0,0,0,0.375,0.25,0.25,0.375,0.25,0.375,1,1,0,0,0,1,0,2,4.2,3.5,0,0,80.57931
1.5,74,0.320591,0.5,78,0.106864,-4,0.5,81,0.106864,7,2,11,0,1,0,0.375,0.25,0.25,0.375,0.25,0.375,1,9,0,0,1.5,1,1,4,7.2,0.5,0,0,71.35247
0.5,81,0.106864,1.5,74,0.320591,7,1,82,0.213727,1,9,6,0,0,0.25,0,0.5,0,0.5,0,0.25,2,2,0,0,0,0,1,7,9.2,0.5,0,0,74.86112
1,82,0.213727,0.5,81,0.106864,1,1,61,0.213727,-21,10,7,1,1,0.25,0,0.5,0,0.5,0,0.25,2,3,1,-1,0,1,1,1,1,1,1,0,42.63906
1,61,0.213727,1,82,0.213727,-21,1,62,0.213727,1,1,10,0,0,0.25,0,0.5,0,0.5,0,0.25,2,6,0,0,0,0,1,21,7.8,2,2,0,53.02209
1,62,0.213727,1,61,0.213727,1,1,62,0.213727,0,2,11,0,1,0.25,0,0.5,0,0.5,0,0.25,2,7,1,0,0,0,2,1,1,3,1,0,50.41085
1,62,0.213727,1,62,0.213727,0,1,55,0.213727,-7,2,11,0,1,0.5,0,1,0,0.5,0.5,0.5,2,7,1,0,1.5,1,1,0,10,0,3,0,45.28417
1,55,0.213727,1,62,0.213727,-7,1,82,0.213727,27,7,4,1,0,0.5,0,1,0,0.5,0.5,0.5,2,0,1,0,0,0,1,7,9.2,1,1,0,37.92476
1,82,0.213727,1,55,0.213727,27,1,80,0.213727,-2,10,7,1,1,0.5,0.5,0.5,0.5,0.5,0,0.5,0,7,1,0,0,0,1,27,6,2,2,0,10
1,80,0.213727,1,82,0.213727,-2,1,77,0.213727,-3,8,5,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0,5,0,1,0,1,2,2,4.2,3,1,0,23.79617
1,77,0.213727,1,80,0.213727,-3,1,80,0.213727,3,5,2,0,1,0.333333,0.666667,0.333333,0.333333,0.333333,0.333333,0.666667,1,0,1,0,0,1,0,3,6,0,3,0,19.15604
1,80,0.213727,1,77,0.213727,3,1,79,0.213727,-1,8,5,0,0,0.333333,0.666667,0.333333,0.333333,0.333333,0.333333,0.666667,1,3,1,0,1.5,1,1,3,6,2,2,0,19.40106
1,79,0.213727,1,80,0.213727,-1,1,75,0.213727,-4,7,4,1,0,0.333333,0.666667,0.333333,0.333333,0.333333,0.333333,0.666667,1,2,0,0,1.5,1,1,1,1,3,1,0,19.66887
1,75,0.213727,1,79,0.213727,-4,1,72,0.213727,-3,3,0,1,0,0.4,0.4,0.2,0.6,0.4,0.6,0.4,3,7,1,0,0,1,0,4,7.2,0,3,0,10
1,72,0.213727,1,75,0.213727,-3,0.5,74,0.106864,2,0,9,1,0,0.4,0.4,0.2,0.6,0.4,0.6,0.4,3,4,1,0,0,1,0,3,6,1,1,0,19.97766
0.5,74,0.106864,1,72,0.213727,2,0.5,75,0.106864,1,2,11,0,1,0.4,0.4,0.2,0.6,0.4,0.6,0.4,3,6,0,0,1.5,1,1,2,4.2,2,2,0,21.46376
0.5,75,0.106864,0.5,74,0.106864,1,1,77,0.213727,2,3,0,1,0,0.4,0.4,0.2,0.6,0.4,0.6,0.4,3,7,1,0,0,1,0,1,1,2.5,0,0,17.32446
1,77,0.213727,0.5,75,0.106864,2,1,78,0.213727,1,5,2,0,1,0.4,0.4,0.2,0.6,0.4,0.6,0.4,3,9,0,0,0,1,0,2,4.2,3,1,0,14.00941
1,78,0.213727,1,77,0.213727,1,3,79,0.641182,1,6,3,0,0,0.5,0,0.5,0,0,0.5,0,0,3,0,0,0,1,0,1,1,0,3,0,21.48096
3,79,0.641182,1,78,0.213727,1,0.5,79,0.106864,0,7,4,1,0,0.5,0,0.5,0,0,0.5,0,0,4,1,0,1.5,1,0,1,1,1,1,0,10.45898
0.5,79,0.106864,3,79,0.641182,0,0.5,75,0.106864,-4,7,4,1,0,1,0,0.5,0.5,0,1,0,0,4,1,0,1.5,1,1,0,10,3,1,0,23.67388
0.5,75,0.106864,0.5,79,0.106864,-4,1,77,0.213727,2,3,0,1,0,1,0,0.5,0.5,0,1,0,0,0,1,0,0,0,1,4,7.2,3.5,0,0,14.21938
1,77,0.213727,0.5,75,0.106864,2,0.5,72,0.106864,-5,5,2,0,1,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,0,1,0,1.5,1,1,2,4.2,0,3,0,20.33204
0.5,72,0.106864,1,77,0.213727,-5,0.5,71,0.106864,-1,0,9,1,0,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,7,1,0,0,0,1,5,8,1,1,0,20.42506
0.5,71,0.106864,0.5,72,0.106864,-1,0.5,72,0.106864,1,11,8,0,0,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,6,0,0,0,0,1,1,1,1.5,0,0,16.27601
0.5,72,0.106864,0.5,71,0.106864,1,0.5,74,0.106864,2,0,9,1,0,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,7,1,0,1.5,1,1,1,1,2,2,0,17.02523
0.5,74,0.106864,0.5,72,0.106864,2,0.5,75,0.106864,1,2,11,0,1,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,9,0,0,0,1,0,2,4.2,2.5,0,0,36.72833
0.5,75,0.106864,0.5,74,0.106864,1,0.5,76,0.106864,1,3,0,1,0,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,10,0,0,0,1,0,1,1,3,1,0,51.6834
0.5,76,0.106864,0.5,75,0.106864,1,1.5,74,0.320591,-2,4,1,0,0,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,11,0,0,1.5,1,0,1,1,3.5,0,0,74.1034
1.5,74,0.320591,0.5,76,0.106864,-2,0.5,79,0.106864,5,2,11,0,1,0.125,0.375,0.25,0.375,0.375,0.375,0.375,1,9,0,0,1.5,1,1,2,4.2,0.5,0,0,94.03833
0.5,79,0.106864,1.5,74,0.320591,5,1,80,0.213727,1,7,4,1,0,0.5,0.25,0.5,0.25,0,0.5,0.25,0,4,1,0,0,0,1,5,8,0.5,0,0,86.87172
1,80,0.213727,0.5,79,0.106864,1,1,66,0.213727,-14,8,5,0,0,0.5,0.25,0.5,0.25,0,0.5,0.25,0,5,0,0,0,0,1,1,1,1,1,0,71.06344
1,66,0.213727,1,80,0.213727,-14,1,67,0.213727,1,6,3,0,0,0.5,0.25,0.5,0.25,0,0.5,0.25,0,3,0,0,0,0,1,14,4.2,2,2,0,50.82527
1,67,0.213727,1,66,0.213727,1,1,67,0.213727,0,7,4,1,0,0.5,0.25,0.5,0.25,0,0.5,0.25,0,4,1,0,0,0,2,1,1,3,1,0,43.56741
1,67,0.213727,1,67,0.213727,0,1,60,0.213727,-7,7,4,1,0,0.5,0.5,0.5,0.5,0,1,0,5,7,1,0,1.5,1,1,0,10,0,3,0,34.93295
1,60,0.213727,1,67,0.213727,-7,0.5,79,0.106864,19,0,9,1,0,0.5,0.5,0.5,0.5,0,1,0,5,0,1,0,0,0,1,7,9.2,1,1,0,31.62547
0.5,79,0.106864,1,60,0.213727,19,0.5,80,0.106864,1,7,4,1,0,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0,4,1,0,0,0,1,19,9.2,0,3,0,21.35973
0.5,80,0.106864,0.5,79,0.106864,1,1,82,0.213727,2,8,5,0,0,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0,5,0,-1,0,1,1,1,1,0.5,0,0,30.66575
1,82,0.213727,0.5,80,0.106864,2,1,76,0.213727,-6,10,7,1,1,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0,7,1,0,0,1,0,2,4.2,1,1,0,28.18173
1,76,0.213727,1,82,0.213727,-6,1,77,0.213727,1,4,1,0,0,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0,1,0,0,0,0,1,6,5.8,2,2,0,23.18398
1,77,0.213727,1,76,0.213727,1,2,80,0.427454,3,5,2,0,1,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0,2,0,0,0,0,2,1,1,3,1,0,23.1817
2,80,0.427454,1,77,0.213727,3,1,74,0.213727,-6,8,5,0,0,0.333333,0.333333,0.333333,0.666667,0.333333,0.333333,0.666667,3,0,1,0,0,1,0,3,6,0,3,0,16.6258
1,74,0.213727,2,80,0.427454,-6,1,75,0.213727,1,2,11,0,1,0.333333,0.333333,0.333333,0.666667,0.333333,0.333333,0.666667,3,6,0,0,0,0,1,6,5.8,2,2,0,10.53265
1,75,0.213727,1,74,0.213727,1,2,79,0.427454,4,3,0,1,0,0.333333,0.333333,0.333333,0.666667,0.333333,0.333333,0.666667,3,7,1,0,0,0,2,1,1,3,1,0,16.08008
2,79,0.427454,1,75,0.213727,4,0.5,77,0.106864,-2,7,4,1,0,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0,4,1,0,0,1,0,4,7.2,0,3,0,12.69129
0.5,77,0.106864,2,79,0.427454,-2,0.5,75,0.106864,-2,5,2,0,1,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0,2,0,0,1.5,1,1,2,4.2,2,2,0,10
0.5,75,0.106864,0.5,77,0.106864,-2,1,74,0.213727,-1,3,0,1,0,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0,0,1,0,0,1,0,2,4.2,2.5,0,0,10
1,74,0.213727,0.5,75,0.106864,-1,1,72,0.213727,-2,2,11,0,1,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0,11,0,0,0,1,0,1,1,3,1,0,10
1,72,0.213727,1,74,0.213727,-2,1,71,0.213727,-1,0,9,1,0,0,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,1,7,1,0,0,1,0,2,4.2,0,3,0,14.63502
1,71,0.213727,1,72,0.213727,-1,2,74,0.427454,3,11,8,0,0,0,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,1,6,0,0,0,1,0,1,1,1,1,0,12.99745
2,74,0.427454,1,71,0.213727,3,0.5,75,0.106864,1,2,11,0,1,0,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,1,9,0,0,1.5,1,1,3,6,2,2,0,15.35868
0.5,75,0.106864,2,74,0.427454,1,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,0,1,0,1,1,0,3,0,35.42062
0.5,77,0.106864,0.5,75,0.106864,2,0.5,79,0.106864,2,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,0,0,1,0,2,4.2,0.5,0,0,41.78073
0.5,79,0.106864,0.5,77,0.106864,2,0.5,75,0.106864,-4,7,4,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,7,1,0,0,1,0,2,4.2,1,1,0,65.86977
0.5,75,0.106864,0.5,79,0.106864,-4,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,1.5,1,1,4,7.2,1.5,0,0,34.06632
0.5,77,0.106864,0.5,75,0.106864,2,0.5,74,0.106864,-3,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,0,1.5,1,1,2,4.2,2,2,0,44.8461
0.5,74,0.106864,0.5,77,0.106864,-3,0.5,75,0.106864,1,2,11,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,2,0,0,1.5,1,1,3,6,2.5,0,0,43.92255
0.5,75,0.106864,0.5,74,0.106864,1,0.5,72,0.106864,-3,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,1.5,1,1,1,1,3,1,0,45.18605
0.5,72,0.106864,0.5,75,0.106864,-3,0.5,74,0.106864,2,0,9,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,0,1,0,1.5,1,1,3,6,3.5,0,0,34.32704
0.5,74,0.106864,0.5,72,0.106864,2,1,74,0.213727,0,2,11,0,1,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,7,1,0,1.5,1,1,2,4.2,0.75,0,0,41.15153
1,74,0.213727,0.5,74,0.106864,0,0.5,72,0.106864,-2,2,11,0,1,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,7,1,0,1.5,1,1,0,10,0,3,0,54.36037
0.5,72,0.106864,1,74,0.213727,-2,0.5,70,0.106864,-2,0,9,1,0,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,5,0,0,1.5,1,1,2,4.2,1,1,0,57.05399
0.5,70,0.106864,0.5,72,0.106864,-2,0.5,72,0.106864,2,10,7,1,1,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,3,1,0,0,1,0,2,4.2,1.5,0,0,61.99945
0.5,72,0.106864,0.5,70,0.106864,2,0.5,74,0.106864,2,0,9,1,0,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,5,0,0,1.5,1,1,2,4.2,2,2,0,61.77624
0.5,74,0.106864,0.5,72,0.106864,2,0.5,75,0.106864,1,2,11,0,1,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,7,1,0,0,1,0,2,4.2,2.5,0,0,62.03846
0.5,75,0.106864,0.5,74,0.106864,1,0.5,76,0.106864,1,3,0,1,0,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,8,0,0,0,1,0,1,1,3,1,0,93.7126
0.5,76,0.106864,0.5,75,0.106864,1,0.5,71,0.106864,-5,4,1,0,0,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,9,0,0,1.5,1,0,1,1,3.5,0,0,77.00272
0.5,71,0.106864,0.5,76,0.106864,-5,0.5,79,0.106864,8,11,8,0,0,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,4,0,0,0,0,1,5,8,0.5,0,0,86.72256
0.5,79,0.106864,0.5,71,0.106864,8,1,80,0.213727,1,7,4,1,0,0.5,0.25,0.5,0.25,0,0.5,0.25,0,4,1,0,0,0,1,8,6.3,0.5,0,0,84.5662
1,80,0.213727,0.5,79,0.106864,1,1,66,0.213727,-14,8,5,0,0,0.5,0.25,0.5,0.25,0,0.5,0.25,0,5,0,-1,0,1,1,1,1,1,1,0,73.21609
1,66,0.213727,1,80,0.213727,-14,1,67,0.213727,1,6,3,0,0,0.5,0.25,0.5,0.25,0,0.5,0.25,0,3,0,0,0,0,1,14,4.2,2,2,0,56.28763
1,67,0.213727,1,66,0.213727,1,1,67,0.213727,0,7,4,1,0,0.5,0.25,0.5,0.25,0,0.5,0.25,0,4,1,0,0,0,2,1,1,3,1,0,46.40973
1,67,0.213727,1,67,0.213727,0,1,60,0.213727,-7,7,4,1,0,0.75,0.25,0.5,0.5,0,1,0,5,7,1,0,1.5,1,1,0,10,0,3,0,31.40615
1,60,0.213727,1,67,0.213727,-7,0.5,55,0.106864,-5,0,9,1,0,0.75,0.25,0.5,0.5,0,1,0,5,0,1,0,0,0,1,7,9.2,1,1,0,33.08059
0.5,55,0.106864,1,60,0.213727,-5,0.5,63,0.106864,8,7,4,1,0,0.75,0.25,0.5,0.5,0,1,0,5,7,1,0,0,1,0,5,8,3,1,0,57.19702
0.5,63,0.106864,0.5,55,0.106864,8,0.5,72,0.106864,9,3,0,1,0,0.75,0.25,0.5,0.5,0,1,0,5,3,1,0,0,0,1,8,6.3,3.5,0,0,49.34494
0.5,72,0.106864,0.5,63,0.106864,9,0.5,63,0.106864,-9,0,9,1,0,0.375,0.25,0.5,0.25,0.375,0.5,0.375,2,5,0,-1,0,0,0,9,7.8,0,3,0,44.44077
0.5,63,0.106864,0.5,72,0.106864,-9,0.5,55,0.106864,-8,3,0,1,0,0.375,0.25,0.5,0.25,0.375,0.5,0.375,2,8,0,1,1.5,1,1,9,7.8,0.5,0,0,33.99596
0.5,55,0.106864,0.5,63,0.106864,-8,0.5,62,0.106864,7,7,4,1,0,0.375,0.25,0.5,0.25,0.375,0.5,0.375,2,0,1,0,0,1,0,8,6.3,1,1,0,48.19371
0.5,62,0.106864,0.5,55,0.106864,7,0.5,71,0.106864,9,2,11,0,1,0.375,0.25,0.5,0.25,0.375,0.5,0.375,2,7,1,0,1.5,1,1,7,9.2,1.5,0,0,39.01659
0.5,71,0.106864,0.5,62,0.106864,9,0.5,62,0.106864,-9,11,8,0,0,0.375,0.25,0.5,0.25,0.375,0.5,0.375,2,4,0,-1,0,0,0,9,7.8,2,2,0,51.86534
0.5,62,0.106864,0.5,71,0.106864,-9,0.5,55,0.106864,-7,2,11,0,1,0.375,0.25,0.5,0.25,0.375,0.5,0.375,2,7,1,1,1.5,1,1,9,7.8,2.5,0,0,46.9102
0.5,55,0.106864,0.5,62,0.106864,-7,0.5,65,0.106864,10,7,4,1,0,0.375,0.25,0.5,0.25,0.375,0.5,0.375,2,0,1,0,0,1,0,7,9.2,3,1,0,55.95284
0.5,65,0.106864,0.5,55,0.106864,10,0.5,74,0.106864,9,5,2,0,1,0.375,0.25,0.5,0.25,0.375,0.5,0.375,2,10,0,0,0,0,1,10,5.7,3.5,0,0,46.39234
0.5,74,0.106864,0.5,65,0.106864,9,0.5,65,0.106864,-9,2,11,0,1,0.5,0.375,0.375,0.5,0.25,0.75,0.25,5,2,0,-1,0,1,0,9,7.8,0,3,0,58.35765
0.5,65,0.106864,0.5,74,0.106864,-9,0.5,55,0.106864,-10,5,2,0,1,0.5,0.375,0.375,0.5,0.25,0.75,0.25,5,5,0,1,1.5,1,1,9,7.8,0.5,0,0,38.70851
0.5,55,0.106864,0.5,65,0.106864,-10,0.5,63,0.106864,8,7,4,1,0,0.5,0.375,0.375,0.5,0.25,0.75,0.25,5,7,1,0,0,1,0,10,5.7,1,1,0,54.76142
0.5,63,0.106864,0.5,55,0.106864,8,0.5,72,0.106864,9,3,0,1,0,0.5,0.375,0.375,0.5,0.25,0.75,0.25,5,3,1,0,1.5,1,1,8,6.3,1.5,0,0,40.69555
0.5,72,0.106864,0.5,63,0.106864,9,0.5,63,0.106864,-9,0,9,1,0,0.5,0.375,0.375,0.5,0.25,0.75,0.25,5,0,1,-1,0,0,0,9,7.8,2,2,0,42.11457
0.5,63,0.106864,0.5,72,0.106864,-9,0.5,60,0.106864,-3,3,0,1,0,0.5,0.375,0.375,0.5,0.25,0.75,0.25,5,3,1,1,1.5,1,1,9,7.8,2.5,0,0,44.98494
0.5,60,0.106864,0.5,63,0.106864,-3,0.5,67,0.106864,7,0,9,1,0,0.5,0.375,0.375,0.5,0.25,0.75,0.25,5,0,1,0,0,0,1,3,6,3,1,0,53.42501
0.5,67,0.106864,0.5,60,0.106864,7,0.5,75,0.106864,8,7,4,1,0,0.5,0.375,0.375,0.5,0.25,0.75,0.25,5,7,1,0,0,0,1,7,9.2,3.5,0,0,41.77388
0.5,75,0.106864,0.5,67,0.106864,8,0.5,67,0.106864,-8,3,0,1,0,0.625,0.125,0.625,0.25,0.125,0.75,0.125,5,3,1,-1,0,0,0,8,6.3,0,3,0,49.39698
0.5,67,0.106864,0.5,75,0.106864,-8,0.5,59,0.106864,-8,7,4,1,0,0.625,0.125,0.625,0.25,0.125,0.75,0.125,5,7,1,1,1.5,1,1,8,6.3,0.5,0,0,33.75429
0.5,59,0.106864,0.5,67,0.106864,-8,0.5,67,0.106864,8,11,8,0,0,0.625,0.125,0.625,0.25,0.125,0.75,0.125,5,11,0,0,0,1,0,8,6.3,1,1,0,54.95025
0.5,67,0.106864,0.5,59,0.106864,8,0.5,74,0.106864,7,7,4,1,0,0.625,0.125,0.625,0.25,0.125,0.75,0.125,5,7,1,0,1.5,1,1,8,6.3,1.5,0,0,53.68038
